3.59e+06	-807339	9.50332e+06	6.55085e+07	-3.86712e+08
3.6e+06	-688166	9.52218e+06	5.58387e+07	-3.88242e+08
3.61e+06	-568565	9.53803e+06	4.61341e+07	-3.89528e+08
3.62e+06	-448610	9.55086e+06	3.64008e+07	-3.90569e+08
3.63e+06	-328376	9.56066e+06	2.66448e+07	-3.91365e+08
3.64e+06	-207938	9.56743e+06	1.68723e+07	-3.91913e+08
3.65e+06	-87370.2	9.57115e+06	7.08933e+06	-3.92216e+08
3.66e+06	33251.5	9.57183e+06	-2.69807e+06	-3.92271e+08
3.67e+06	153853	9.56948e+06	-1.24838e+07	-3.9208e+08
3.68e+06	274358	9.56408e+06	-2.22618e+07	-3.91642e+08
3.69e+06	394693	9.55564e+06	-3.20259e+07	-3.90957e+08
3.7e+06	514782	9.54418e+06	-4.17701e+07	-3.90027e+08
