1.225e+06	-108510	13459.8	3.61282e+10	1.45179e+11	3.61895e+10	1.44808e+11
1.23e+06	-108944	13569.4	3.62727e+10	1.45143e+11	3.63391e+10	1.44773e+11
1.235e+06	-109378	13679.4	3.64171e+10	1.45107e+11	3.64886e+10	1.44738e+11
1.24e+06	-109812	13789.8	3.65615e+10	1.4507e+11	3.66381e+10	1.44702e+11
1.245e+06	-110245	13900.6	3.67058e+10	1.45034e+11	3.67876e+10	1.44667e+11
1.25e+06	-110679	14011.9	3.68501e+10	1.44997e+11	3.6937e+10	1.44631e+11
1.255e+06	-111112	14123.7	3.69944e+10	1.4496e+11	3.70864e+10	1.44596e+11
1.26e+06	-111545	14235.8	3.71386e+10	1.44923e+11	3.72357e+10	1.4456e+11
1.265e+06	-111979	14348.5	3.72828e+10	1.44886e+11	3.73849e+10	1.44524e+11
1.27e+06	-112412	14461.5	3.7427e+10	1.44849e+11	3.75341e+10	1.44489e+11
1.275e+06	-112844	14575	3.75711e+10	1.44812e+11	3.76832e+10	1.44453e+11
1.28e+06	-113277	14688.9	3.77152e+10	1.44774e+11	3.78323e+10	1.44417e+11
1.285e+06	-113710	14803.2	3.78592e+10	1.44737e+11	3.79813e+10	1.44381e+11
1.29e+06	-114143	14918	3.80032e+10	1.44699e+11	3.81302e+10	1.44345e+11
1.295e+06	-114575	15033.3	3.81472e+10	1.44661e+11	3.82791e+10	1.44308e+11
1.3e+06	-115007	15148.9	3.82912e+10	1.44623e+11	3.8428e+10	1.44272e+11
1.305e+06	-115440	15265	3.84351e+10	1.44585e+11	3.85767e+10	1.44236e+11
1.31e+06	-115872	15381.5	3.85789e+10	1.44546e+11	3.87254e+10	1.44199e+11
1.315e+06	-116304	15498.5	3.87227e+10	1.44508e+11	3.8874e+10	1.44163e+11
1.32e+06	-116736	15615.9	3.88665e+10	1.44469e+11	3.90226e+10	1.44126e+11
1.325e+06	-117167	15733.8	3.90103e+10	1.4443e+11	3.91711e+10	1.4409e+11
1.33e+06	-117599	15852	3.9154e+10	1.44391e+11	3.93195e+10	1.44053e+11
1.335e+06	-118031	15970.7	3.92976e+10	1.44352e+11	3.94679e+10	1.44016e+11
1.34e+06	-118462	16089.9	3.94413e+10	1.44313e+11	3.96162e+10	1.43979e+11
1.345e+06	-118893	16209.5	3.95849e+10	1.44274e+11	3.97644e+10	1.43942e+11
1.35e+06	-119324	16329.5	3.97284e+10	1.44234e+11	3.99125e+10	1.43905e+11
1.355e+06	-119756	16449.9	3.98719e+10	1.44195e+11	4.00606e+10	1.43868e+11
1.36e+06	-120186	16570.8	4.00154e+10	1.44155e+11	4.02086e+10	1.43831e+11
1.365e+06	-120617	16692.1	4.01588e+10	1.44115e+11	4.03565e+10	1.43793e+11
1.37e+06	-121048	16813.9	4.03022e+10	1.44075e+11	4.05043e+10	1.43756e+11
1.375e+06	-121479	16936	4.04456e+10	1.44034e+11	4.06521e+10	1.43718e+11
1.38e+06	-121909	17058.7	4.05889e+10	1.43994e+11	4.07998e+10	1.43681e+11
1.385e+06	-122339	17181.7	4.07322e+10	1.43954e+11	4.09474e+10	1.43643e+11
1.39e+06	-122770	17305.2	4.08754e+10	1.43913e+11	4.10949e+10	1.43605e+11
1.395e+06	-123200	17429.1	4.10186e+10	1.43872e+11	4.12423e+10	1.43568e+11
1.4e+06	-123630	17553.5	4.11618e+10	1.43831e+11	4.13897e+10	1.4353e+11
1.405e+06	-124059	17678.3	4.13049e+10	1.4379e+11	4.1537e+10	1.43492e+11
1.41e+06	-124489	17803.5	4.1448e+10	1.43749e+11	4.16842e+10	1.43454e+11
1.415e+06	-124919	17929.1	4.1591e+10	1.43707e+11	4.18313e+10	1.43415e+11
1.42e+06	-125348	18055.2	4.1734e+10	1.43666e+11	4.19783e+10	1.43377e+11
1.425e+06	-125778	18181.7	4.1877e+10	1.43624e+11	4.21252e+10	1.43339e+11
1.43e+06	-126207	18308.7	4.20199e+10	1.43582e+11	4.22721e+10	1.433e+11
1.435e+06	-126636	18436.1	4.21627e+10	1.4354e+11	4.24188e+10	1.43262e+11
1.44e+06	-127065	18563.9	4.23056e+10	1.43498e+11	4.25655e+10	1.43223e+11
1.445e+06	-127494	18692.1	4.24484e+10	1.43456e+11	4.27121e+10	1.43184e+11
1.45e+06	-127922	18820.8	4.25911e+10	1.43414e+11	4.28585e+10	1.43146e+11
1.455e+06	-128351	18949.9	4.27338e+10	1.43371e+11	4.30049e+10	1.43107e+11
1.46e+06	-128779	19079.5	4.28765e+10	1.43329e+11	4.31512e+10	1.43068e+11
1.465e+06	-129208	19209.4	4.30191e+10	1.43286e+11	4.32974e+10	1.43029e+11
1.47e+06	-129636	19339.8	4.31617e+10	1.43243e+11	4.34436e+10	1.42989e+11
